"annotation_id","annotator","caption","created_at","id","image","lead_time","updated_at","video_id"
350,"1","We can perform hand hygiene. It's important to remember that NG tube insertion is a clean procedure. It's not a sterile procedure. ","2025-08-11T06:16:17.091289Z",210,"/data/upload/1/06584d4a-frame_0030.jpg",5.7829999999999995,"2025-08-11T06:16:17.091305Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
351,"1","We can perform hand hygiene. It's important to remember that NG tube insertion is a clean procedure. It's not a sterile procedure. ","2025-08-11T06:16:20.137498Z",211,"/data/upload/1/8d3eba94-frame_0031.jpg",5.223,"2025-08-11T06:16:20.137513Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
352,"1","We can perform hand hygiene. It's important to remember that NG tube insertion is a clean procedure. It's not a sterile procedure. ","2025-08-11T06:16:24.686082Z",212,"/data/upload/1/d7f1d273-frame_0032.jpg",6.3759999999999994,"2025-08-11T06:16:24.686106Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
353,"1","we want to make sure our suction is set up and working before we insert the tube. ","2025-08-11T06:16:27.445678Z",213,"/data/upload/1/8e73b02f-frame_0033.jpg",16.092,"2025-08-11T06:16:27.445696Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
354,"1","we want to make sure our suction is set up and working before we insert the tube. ","2025-08-11T06:16:30.245296Z",214,"/data/upload/1/7e56c0ed-frame_0034.jpg",5.743,"2025-08-11T06:16:30.245314Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
355,"1","we want to make sure our suction is set up and working before we insert the tube. ","2025-08-11T06:16:33.019217Z",215,"/data/upload/1/5953fd4b-frame_0035.jpg",4.627,"2025-08-11T06:16:33.019234Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
356,"1","we want to make sure our suction is set up and working before we insert the tube. ","2025-08-11T06:16:37.800460Z",216,"/data/upload/1/0049ab73-frame_0036.jpg",4.308,"2025-08-11T06:16:37.800478Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
357,"1","we want to make sure our suction is set up and working before we insert the tube. ","2025-08-11T06:16:41.178098Z",217,"/data/upload/1/4924beaa-frame_0037.jpg",4.747,"2025-08-11T06:16:41.178115Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
358,"1","we want to make sure our suction is set up and working before we insert the tube. ","2025-08-11T06:16:44.214496Z",218,"/data/upload/1/b85d2f17-frame_0038.jpg",4.212,"2025-08-11T06:16:44.214517Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
359,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:16:48.351538Z",219,"/data/upload/1/3f489eab-frame_0039.jpg",18.285999999999998,"2025-08-11T06:16:48.351554Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
360,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:16:51.546991Z",220,"/data/upload/1/b87155ea-frame_0040.jpg",5.431,"2025-08-11T06:16:51.547007Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
361,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:16:54.212956Z",221,"/data/upload/1/a56b4828-frame_0041.jpg",4.65,"2025-08-11T06:16:54.212975Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
362,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:16:58.156166Z",222,"/data/upload/1/4924cdb8-frame_0042.jpg",4.769,"2025-08-11T06:16:58.156187Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
363,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:17:00.650709Z",223,"/data/upload/1/f537eb85-frame_0043.jpg",4.734999999999999,"2025-08-11T06:17:00.650734Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
364,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:17:03.414133Z",224,"/data/upload/1/fbd85483-frame_0044.jpg",4.32,"2025-08-11T06:17:03.414151Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
365,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it. ","2025-08-11T06:17:06.411500Z",225,"/data/upload/1/2a1d2e6c-frame_0045.jpg",7.545999999999999,"2025-08-11T06:17:06.411516Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
366,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it.","2025-08-11T06:17:09.870777Z",226,"/data/upload/1/59bcaa79-frame_0046.jpg",20.409000000000002,"2025-08-11T06:17:09.870796Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
367,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it.","2025-08-11T06:17:13.141416Z",227,"/data/upload/1/56b4caf4-frame_0047.jpg",8.655999999999999,"2025-08-11T06:17:13.141434Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
368,"1","Having your supplies on the bedside table like this, laying everything out can really help you during the procedure so that everything's within reach when you need it.","2025-08-11T06:17:16.680085Z",228,"/data/upload/1/d1558eea-frame_0048.jpg",11.188,"2025-08-11T06:17:16.680114Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
369,"1","You want to position your patient in high Fowler's position, which is sitting them upright like this. ","2025-08-11T06:17:19.862205Z",229,"/data/upload/1/662849e5-frame_0049.jpg",34.517,"2025-08-11T06:17:19.862222Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
370,"1","You want to position your patient in high Fowler's position, which is sitting them upright like this. ","2025-08-11T06:17:22.930592Z",230,"/data/upload/1/a5b5021f-frame_0050.jpg",5.464,"2025-08-11T06:17:22.930609Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
371,"1","You want to position your patient in high Fowler's position, which is sitting them upright like this. ","2025-08-11T06:17:26.886554Z",231,"/data/upload/1/41746b4e-frame_0051.jpg",3.9000000000000004,"2025-08-11T06:17:26.886570Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
372,"1","You want to position your patient in high Fowler's position, which is sitting them upright like this. ","2025-08-11T06:17:30.306387Z",232,"/data/upload/1/0224348d-frame_0052.jpg",4.865,"2025-08-11T06:17:30.306404Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
373,"1","You want to position your patient in high Fowler's position, which is sitting them upright like this. ","2025-08-11T06:17:33.600148Z",233,"/data/upload/1/1aa2466b-frame_0053.jpg",6.161,"2025-08-11T06:17:33.600168Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
374,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:17:45.238976Z",234,"/data/upload/1/73c9f6b2-frame_0054.jpg",12.123,"2025-08-11T06:17:45.238991Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
375,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:17:50.532490Z",235,"/data/upload/1/41110569-frame_0055.jpg",6.292,"2025-08-11T06:17:50.532507Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
376,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:17:54.088218Z",236,"/data/upload/1/14944573-frame_0056.jpg",4.978,"2025-08-11T06:17:54.088234Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
377,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:05.566272Z",237,"/data/upload/1/b321c440-frame_0057.jpg",5.652,"2025-08-11T06:18:05.566290Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
378,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:09.545361Z",238,"/data/upload/1/b2070021-frame_0058.jpg",5.457,"2025-08-11T06:18:09.545390Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
379,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:12.666062Z",239,"/data/upload/1/6f20707c-frame_0059.jpg",4.807,"2025-08-11T06:18:12.666079Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
380,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:15.880309Z",240,"/data/upload/1/82fe825d-frame_0060.jpg",6.1129999999999995,"2025-08-11T06:18:15.880334Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
381,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:19.850395Z",241,"/data/upload/1/daddd670-frame_0061.jpg",5.891,"2025-08-11T06:18:19.850411Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
382,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:22.999776Z",242,"/data/upload/1/45bebed9-frame_0062.jpg",5.103,"2025-08-11T06:18:22.999799Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
383,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:27.106690Z",243,"/data/upload/1/0a2e4bda-frame_0063.jpg",7.806,"2025-08-11T06:18:27.106704Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
384,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:30.244928Z",244,"/data/upload/1/292adf1c-frame_0064.jpg",12.106,"2025-08-11T06:18:30.244956Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
385,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:33.464775Z",245,"/data/upload/1/90f21140-frame_0065.jpg",5.656000000000001,"2025-08-11T06:18:33.464802Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
386,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:36.267355Z",246,"/data/upload/1/80eb9ad9-frame_0066.jpg",3.735,"2025-08-11T06:18:36.267409Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
387,"1","Before you administer the NG tube, you want to assess for any abnormalities in the nasal cavity or if they're having difficulty breathing out of either nare or a known obstruction. ","2025-08-11T06:18:39.907363Z",247,"/data/upload/1/a0269685-frame_0067.jpg",4.049,"2025-08-11T06:18:39.907385Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
388,"1","One more thing before we administer. We need to measure how far to put the NG tube in to the patient. ","2025-08-11T06:18:43.984874Z",248,"/data/upload/1/98c6dbc2-frame_0068.jpg",50.441,"2025-08-11T06:18:43.984894Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
389,"1","One more thing before we administer. We need to measure how far to put the NG tube in to the patient. ","2025-08-11T06:18:46.698546Z",249,"/data/upload/1/1f986f67-frame_0069.jpg",3.976,"2025-08-11T06:18:46.698564Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
390,"1","One more thing before we administer. We need to measure how far to put the NG tube in to the patient. ","2025-08-11T06:18:49.436407Z",250,"/data/upload/1/310f8855-frame_0070.jpg",6.006,"2025-08-11T06:18:49.436433Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
391,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:18:52.070505Z",251,"/data/upload/1/c2526ffc-frame_0071.jpg",44.621,"2025-08-11T06:18:52.070530Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
392,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:18:56.675232Z",252,"/data/upload/1/2211d1ce-frame_0072.jpg",4.805,"2025-08-11T06:18:56.675247Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
393,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:19:00.333664Z",253,"/data/upload/1/5aa84122-frame_0073.jpg",6.471,"2025-08-11T06:19:00.333681Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
394,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:19:03.216434Z",254,"/data/upload/1/ecc41912-frame_0074.jpg",5.303,"2025-08-11T06:19:03.216459Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
395,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:19:06.211922Z",255,"/data/upload/1/13ee4ffc-frame_0075.jpg",4.776999999999999,"2025-08-11T06:19:06.211939Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
396,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:19:08.935747Z",256,"/data/upload/1/31f9ceb6-frame_0076.jpg",4.718,"2025-08-11T06:19:08.935766Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
397,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:19:11.778525Z",257,"/data/upload/1/47767f4d-frame_0077.jpg",4.676,"2025-08-11T06:19:11.778543Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
398,"1"," We need to measure how far to put the NG tube in to the patient. We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe ","2025-08-11T06:19:14.491111Z",258,"/data/upload/1/93c34740-frame_0078.jpg",11.452,"2025-08-11T06:19:14.491135Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
399,"1","We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe and the earlobe to the xiphoid process. ","2025-08-11T06:19:17.366819Z",259,"/data/upload/1/9da20f31-frame_0079.jpg",19.446,"2025-08-11T06:19:17.366836Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
400,"1","We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe and the earlobe to the xiphoid process. ","2025-08-11T06:19:20.645145Z",260,"/data/upload/1/3fffead1-frame_0080.jpg",9.739,"2025-08-11T06:19:20.645163Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
401,"1","We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe and the earlobe to the xiphoid process. ","2025-08-11T06:34:04.303853Z",261,"/data/upload/1/a0880f2b-frame_0081.jpg",14.421,"2025-08-11T06:34:04.303875Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
402,"1","We do this by taking the tip of the tube and placing it on the patient's nose. From the nose, take it to the earlobe and the earlobe to the xiphoid process. ","2025-08-11T06:34:07.467334Z",262,"/data/upload/1/7a32278b-frame_0082.jpg",10.325000000000001,"2025-08-11T06:34:07.467351Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
403,"1","You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:15.966205Z",263,"/data/upload/1/a6b2f29e-frame_0083.jpg",13.546,"2025-08-11T06:34:15.966220Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
404,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:18.674665Z",264,"/data/upload/1/bfee8ec5-frame_0084.jpg",7.054,"2025-08-11T06:34:18.674682Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
405,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:22.029859Z",265,"/data/upload/1/9db63129-frame_0085.jpg",4.675,"2025-08-11T06:34:22.029877Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
406,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:24.792482Z",266,"/data/upload/1/94ae32d8-frame_0086.jpg",5.212,"2025-08-11T06:34:24.792499Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
407,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:28.640565Z",267,"/data/upload/1/923a4409-frame_0087.jpg",5.551,"2025-08-11T06:34:28.640581Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
408,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:31.336452Z",268,"/data/upload/1/2aa6112b-frame_0088.jpg",4.286,"2025-08-11T06:34:31.336472Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
409,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:34.758523Z",269,"/data/upload/1/ea6fa872-frame_0089.jpg",5.183,"2025-08-11T06:34:34.758540Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
410,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:37.743707Z",270,"/data/upload/1/0a3d74dd-frame_0090.jpg",4.872999999999999,"2025-08-11T06:34:37.743732Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
411,"1"," You want to mark this location with a sharpie or a piece of tape. ","2025-08-11T06:34:41.053470Z",271,"/data/upload/1/bba1e756-frame_0091.jpg",4.077999999999999,"2025-08-11T06:34:41.053488Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
412,"1","This lets you know how far to insert the tube in order to reach the patient's stomach. ","2025-08-11T06:34:44.127870Z",272,"/data/upload/1/c35603bf-frame_0092.jpg",38.687999999999995,"2025-08-11T06:34:44.127892Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
413,"1","This lets you know how far to insert the tube in order to reach the patient's stomach. ","2025-08-11T06:34:50.780830Z",273,"/data/upload/1/569047ca-frame_0093.jpg",6.595,"2025-08-11T06:34:50.780848Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
414,"1","This lets you know how far to insert the tube in order to reach the patient's stomach. ","2025-08-11T06:34:53.363028Z",274,"/data/upload/1/1e4c8738-frame_0094.jpg",5.305,"2025-08-11T06:34:53.363052Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
415,"1","And last but not least, we want to lubricate the tube about four to eight inches before we insert it. ","2025-08-11T06:34:55.957177Z",275,"/data/upload/1/3bbe4c66-frame_0095.jpg",26.242,"2025-08-11T06:34:55.957195Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
416,"1","And last but not least, we want to lubricate the tube about four to eight inches before we insert it. ","2025-08-11T06:34:59.491582Z",276,"/data/upload/1/9dfdc0b9-frame_0096.jpg",4.173,"2025-08-11T06:34:59.491607Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
417,"1","And last but not least, we want to lubricate the tube about four to eight inches before we insert it. ","2025-08-11T06:35:02.187463Z",277,"/data/upload/1/fd4b0974-frame_0097.jpg",5.243,"2025-08-11T06:35:02.187479Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
418,"1","And last but not least, we want to lubricate the tube about four to eight inches before we insert it. ","2025-08-11T06:35:04.990702Z",278,"/data/upload/1/a7b6fadd-frame_0098.jpg",3.9410000000000003,"2025-08-11T06:35:04.990723Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
419,"1","And last but not least, we want to lubricate the tube about four to eight inches before we insert it. ","2025-08-11T06:35:08.693052Z",279,"/data/upload/1/a183fabb-frame_0099.jpg",4.819,"2025-08-11T06:35:08.693070Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
420,"1","And last but not least, we want to lubricate the tube about four to eight inches before we insert it. ","2025-08-11T06:35:12.408208Z",280,"/data/upload/1/23b4ea51-frame_0100.jpg",6.305,"2025-08-11T06:35:12.408235Z","How To Insert A Nasogastric Tube 40.0s_to_183.0s"
